category,id,name,level,sockets,rarity,core_effects,effects
Legs,0A6584,Peasant's Trousers,PARENT_clothing_legs,1,0,Common,,
Torso,0A6583,Peasant's Tunic,PARENT_clothing_torso,1,0,Common,,1AC307
Feet,0A6581,Peasant's Shoes,Clothing_Peasant02_Feet,1,0,Common,,
Legs,0A6580,Peasant's Trousers,Clothing_Peasant02_Legs,1,0,Common,,
Torso,0A657F,Peasant's Tunic,Clothing_Peasant02_Torso,1,0,Common,,1AC307
Feet,0A657E,Farmer's Shoes,Clothing_Peasant01_Feet,1,0,Common,,
Legs,0A657D,Farmer's Trousers,Clothing_Peasant01_Legs,1,0,Common,,
Torso,0A657C,Farmer's Shirt,Clothing_Peasant01_Torso,1,0,Common,,1AC307
Faeblades,0A5ED3,[DEV] Poison Faeblades,DEV_Faeblades_Poison,0,0,Common,,
Faeblades,0A5ED2,[DEV] Lightning Faeblades,DEV_Faeblades_Lightning,0,0,Common,,
Faeblades,0A5ED1,[DEV] Icy Faeblades,DEV_Faeblades_Ice,0,0,Common,,
Faeblades,0A5ED0,[DEV] Fiery Faeblades,DEV_Faeblades_Fire,0,0,Common,,
Greatsword,0A5ECF,[DEV] Poison 2H Sword,DEV_2H_Sword_Poison,0,0,Common,,
Greatsword,0A5ECE,[DEV] Lightning 2H Sword,DEV_2H_Sword_Lightning,0,0,Common,,
Greatsword,0A5ECD,[DEV] Icy 2H Sword,DEV_2H_Sword_Ice,0,0,Common,,
Greatsword,0A5ECC,[DEV] Fiery 2H Sword,DEV_2H_Sword_Fire,0,0,Common,,
Necklace,0A2FA2,Squire's Necklace,amulet_common02a_merchant01,9,0,Infrequent,,07A732
Necklace,0A2FA1,Medallion of Fire Shield,amulet_common02b_merchant01,10,0,Infrequent,,07AA36
Necklace,0A2FA0,Amulet of Mending,amulet_common02c_merchant01,11,0,Infrequent,,07AA5A
Necklace,0A2F9F,Necklace of Fire Hindrance,amulet_common03a_merchant01,12,0,Infrequent,,07AA4D
Necklace,0A2F9E,Sage Medallion,amulet_common03b_merchant01,15,0,Rare,,07A7C8
Ring,0A2F9D,Crusader's Ring of the Antivenin,ring_common02a_merchant01,8,0,Infrequent,,07A73F07AA63
Ring,0A2F9C,Band of Lightning Shield,ring_common02b_merchant01,9,0,Infrequent,,07AA52
Ring,0A2F9B,Energizing Signet,ring_common02c_merchant01,10,0,Rare,,07A7D3
Ring,0A2F9A,Ring of Ice Aversion,ring_common03a_merchant01,12,0,Infrequent,,07AA4F
Ring,0A2F99,Band of Refuge,ring_common03b_merchant01,15,0,Rare,,07AA6E
Greathammer,0A1FD7,Dazing Greathammer,DEV_QA_greathammer_unique01,1,0,Rare,,07A02D
Feet,0A1BC0,Buru's Boots,QuestItem_TR06_BurusBoots,0,0,Common,,0ABA71
Longsword,0A1A36,Vile Longsword,DEV_QA_sword1h_Unique01,1,0,Rare,07A7EF,
Necklace,0A0C16,Rithen Amulet,QuestItem_TR06_Amulet,0,0,Common,,
Necklace,09EABC,Rithen Amulet,QuestItem_TR05_Amulet,1,0,Common,,
Ring,09DADD,Wedding Ring,Item_Gorhart_CamdensRing,8,0,Common,,
Daggers,09AFFE,[DEV] Poison Daggers,Daggers_DEV_poison,2,0,Unique,0342F6,
Daggers,09AFFD,[DEV] Lightning Daggers,Daggers_DEV_lightning,2,0,Unique,065FB20342F4,
Daggers,09AFFC,[DEV] Ice Daggers,Daggers_DEV_ice,2,0,Unique,06476A064761,
Daggers,09AFFB,[DEV] Fire Daggers,Daggers_DEV_fire,2,0,Unique,065FDD0342F3,
Greathammer,09AFFA,[DEV] Poison Hammer,Hammer_DEV_poison,2,0,Unique,0342F6,
Greathammer,09AFF9,[DEV] Lightning Hammer,Hammer_DEV_lightning,2,0,Unique,065FB20342F4,
Greathammer,09AFF8,[DEV] Ice Hammer,Hammer_DEV_ice,2,0,Unique,06476A064761,
Greathammer,09AFF7,[DEV] Fire Hammer,Hammer_DEV_fire,2,0,Unique,065FDD0342F3,
Sceptre,09865B,Sceptre,PARENT_sceptre_fire,1,0,Common,,
Sceptre,09865A,Sceptre,PARENT_sceptre_ice,1,0,Common,,
Sceptre,098659,Sceptre,PARENT_sceptre_lightning,1,0,Common,,
Staff,098635,Staff,PARENT_staff_fire,1,0,Common,,
Staff,098634,Staff,PARENT_staff_ice,1,0,Common,,
Staff,098633,Staff,PARENT_staff_lightning,1,0,Common,,
Sceptre,097250,Crude Birch Sceptre,sceptre_common_01a_fire,1,0,Common,,
Sceptre,09724F,Birch Sceptre,sceptre_common_01b_fire,2,0,Common,,
Sceptre,09724E,Fine Birch Sceptre,sceptre_common_01c_fire,3,0,Common,,
Sceptre,09724D,Crude Elm Sceptre,sceptre_common_02a_fire,5,0,Common,,
Sceptre,09724C,Elm Sceptre,sceptre_common_02b_fire,7,0,Common,,
Sceptre,09724B,Fine Elm Sceptre,sceptre_common_02c_fire,9,0,Common,,
Sceptre,09724A,Crude Oak Sceptre,sceptre_common_03a_fire,12,0,Common,,
Sceptre,097249,Oak Sceptre,sceptre_common_03b_fire,15,0,Common,,
Sceptre,097248,Fine Oak Sceptre,sceptre_common_03c_fire,18,0,Common,,
Sceptre,097247,Crude Ash Sceptre,sceptre_common_04a_fire,21,0,Common,,
Sceptre,097246,Ash Sceptre,sceptre_common_04b_fire,24,0,Common,,
Sceptre,097245,Fine Ash Sceptre,sceptre_common_04c_fire,27,0,Common,,
Sceptre,097244,Crude Ebony Sceptre,sceptre_common_05a_fire,30,0,Common,,
Sceptre,097243,Ebony Sceptre,sceptre_common_05b_fire,33,0,Common,,
Sceptre,097242,Fine Ebony Sceptre,sceptre_common_05c_fire,36,0,Common,,
Sceptre,097239,Crude Birch Sceptre,sceptre_common_01a_lightning,1,0,Common,,
Sceptre,097238,Birch Sceptre,sceptre_common_01b_lightning,2,0,Common,,
Sceptre,097237,Fine Birch Sceptre,sceptre_common_01c_lightning,3,0,Common,,
Sceptre,097236,Crude Elm Sceptre,sceptre_common_02a_lightning,5,0,Common,,
Sceptre,097235,Elm Sceptre,sceptre_common_02b_lightning,7,0,Common,,
Sceptre,097234,Fine Elm Sceptre,sceptre_common_02c_lightning,9,0,Common,,
Sceptre,097233,Crude Oak Sceptre,sceptre_common_03a_lightning,12,0,Common,,
Sceptre,097232,Oak Sceptre,sceptre_common_03b_lightning,15,0,Common,,
Sceptre,097231,Fine Oak Sceptre,sceptre_common_03c_lightning,18,0,Common,,
Sceptre,097230,Crude Ash Sceptre,sceptre_common_04a_lightning,21,0,Common,,
Sceptre,09722F,Ash Sceptre,sceptre_common_04b_lightning,24,0,Common,,
Sceptre,09722E,Fine Ash Sceptre,sceptre_common_04c_lightning,27,0,Common,,
Sceptre,09722D,Crude Ebony Sceptre,sceptre_common_05a_lightning,30,0,Common,,
Sceptre,09722C,Ebony Sceptre,sceptre_common_05b_lightning,33,0,Common,,
Sceptre,09722B,Fine Ebony Sceptre,sceptre_common_05c_lightning,36,0,Common,,
Sceptre,0971E1,Fine Ebony Sceptre,sceptre_common_05c_ice,36,0,Common,,
Sceptre,0971E0,Ebony Sceptre,sceptre_common_05b_ice,33,0,Common,,
Sceptre,0971DF,Crude Ebony Sceptre,sceptre_common_05a_ice,30,0,Common,,
Sceptre,0971DE,Fine Ash Sceptre,sceptre_common_04c_ice,27,0,Common,,
Sceptre,0971DD,Ash Sceptre,sceptre_common_04b_ice,24,0,Common,,
Sceptre,0971DC,Crude Ash Sceptre,sceptre_common_04a_ice,21,0,Common,,
Sceptre,0971DB,Fine Oak Sceptre,sceptre_common_03c_ice,18,0,Common,,
Sceptre,0971DA,Oak Sceptre,sceptre_common_03b_ice,15,0,Common,,
Sceptre,0971D9,Crude Oak Sceptre,sceptre_common_03a_ice,12,0,Common,,
Sceptre,0971D8,Fine Elm Sceptre,sceptre_common_02c_ice,9,0,Common,,
Sceptre,0971D7,Elm Sceptre,sceptre_common_02b_ice,7,0,Common,,
Sceptre,0971D6,Crude Elm Sceptre,sceptre_common_02a_ice,5,0,Common,,
Sceptre,0971D5,Fine Birch Sceptre,sceptre_common_01c_ice,3,0,Common,,
Sceptre,0971D4,Birch Sceptre,sceptre_common_01b_ice,2,0,Common,,
Sceptre,0971D3,Crude Birch Sceptre,sceptre_common_01a_ice,1,0,Common,,
Longsword,095A29,Crude Iron Longsword,sword1h_merchant_test01,1,0,Rare,079F8B,07AA70
Necklace,0934D1,Heartstone,QuestItem_FP01_Heartstone,14,0,Unique,,06619F089759089785
Hat,09349E,Steel Pura's Helm,SQ55_Armor_Jentilak,10,0,Common,,1D1E82
Longbow,093055,Crude Birch Lightning Dev Bow,DEV_longbow_lightning,1,0,Common,,
Longbow,093054,Crude Birch Poisony Dev Bow,DEV_longbow_poison,1,0,Common,,
Longbow,093053,Crude Birch Firey Dev Bow,DEV_longbow_fire,1,0,Common,,
Longbow,093052,Crude Birch Icey Dev Bow,DEV_longbow_ice,1,0,Common,,
Sceptre,091795,[DEV] Char Art Sceptre,DEV_CharArtTest_sceptre_ice,0,0,Common,,
Greatsword,091794,[DEV] Char Art 2H Sword,DEV_CharArtTest_sword2h,0,0,Common,,
Shield,09161B,Soul Lens,mage_unique10_shield_a,22,0,Unique,,0B56911B3B67
Shield,09161A,Sorrows Talisman,mage_unique09_shield_a,22,0,Unique,,0B56911B3B5F1B3B5E
Shield,091619,Divine Shell,mage_unique08_shield,40,0,Unique,,0B5691091644
Shield,091618,Roc'omarev,mage_unique07_shield,35,0,Unique,,0B56911CD103091643
Shield,091617,Sacred Talisman,mage_unique06_shield,30,0,Unique,,0B5691091642
Shield,091616,Talisman of the Sun,mage_unique05_shield,25,0,Unique,,0B5691091641
Shield,091615,Mala'chim Talisman,mage_unique04_shield,20,0,Unique,,0B5691091640
Shield,091614,Rusaril,mage_unique03_shield,15,0,Unique,,0B569109163F
Shield,091613,Sanctuary,mage_unique02_shield,10,0,Unique,,0B56911CCFFA09163E
Shield,091612,Mindshield,mage_unique01_shield,5,0,Unique,,0B569109163D
Shield,091611,Orieator's Shield,rogue_unique10_shield_a,14,0,Unique,,0832F51B3B10
Shield,091610,Setting Sun,rogue_unique09_shield_a,17,0,Unique,,0832F51CD41B1B3B0F
Shield,09160F,Argent,rogue_unique08_shield,40,0,Unique,,0832F51CD41A09163A
Shield,09160E,Vengeance,rogue_unique07_shield,35,0,Unique,,0832F5091639
Shield,09160D,Bran Manan's Shield,rogue_unique06_shield,30,0,Unique,,0832F5091638
Shield,09160C,Shield of Balance,rogue_unique05_shield,25,0,Unique,,0832F5091637
Shield,09160B,Reprisal,rogue_unique04_shield,20,0,Unique,,0832F51CD2F9091636
Shield,09160A,Storm-Serpent,rogue_unique03_shield,15,0,Unique,,0832F51CD2F5091635
Shield,091609,Boggart-Mask Buckler,rogue_unique02_shield,10,0,Unique,,0832F51CD2EB091634
Shield,091608,Fae Summer Shield,rogue_unique01_shield,5,0,Unique,,0832F5091633
Shield,091607,Winter's Respite,warrior_unique10_shield_a,23,0,Unique,,0832F61B3B07
Shield,091606,House of Ballads Shield,warrior_unique09_shield_a,8,0,Unique,,0832F61B3B02
Shield,091605,Titan Shield,warrior_unique08_shield,40,0,Unique,,0832F6091630
Shield,091604,Kingly Shield,warrior_unique07_shield,35,0,Unique,,0832F609162F
Shield,091603,Crystalline Barrier,warrior_unique06_shield,30,0,Unique,,0832F61CD1D809162E
Shield,091602,Gabriel's Shield,warrior_unique05_shield,25,0,Unique,,0832F609162D
Shield,091601,Brimstone Barrier,warrior_unique04_shield,20,0,Unique,,0832F61CD1D709162C
Shield,091600,Stonewall,warrior_unique03_shield,15,0,Unique,,0832F609162B
Shield,0915FF,Last Light,warrior_unique02_shield,10,0,Unique,,0832F61CD1D609162A
Shield,0915FE,Aegis of Ahn'Vas,warrior_unique01_shield,5,0,Unique,,0832F6091629
Chakrams,08F116,Solstice,chakram_unique08a,15,0,Unique,1ACBCB,
Chakrams,08F115,Oristhimos,chakram_unique07,39,0,Unique,13C282,13C281
Chakrams,08F114,Katalepsis,chakram_unique06,34,0,Unique,,13C280
Chakrams,08F113,Allender's Edge,chakram_unique05,29,0,Unique,1CB599,13C27F
Chakrams,08F112,Crafter's Hands,chakram_unique04,24,0,Unique,1CB598,13C27E
Chakrams,08F111,Stormscythe,chakram_unique03,18,0,Unique,13C27D,
Chakrams,08F110,Dragon Eyes,chakram_unique02,13,0,Unique,13C27C,
Chakrams,08F10F,Rimescythe,chakram_unique01,8,0,Unique,,13C27B
Sceptre,08F10E,Khleran's Sceptre,sceptre_unique08a,24,0,Unique,0A4567,
Sceptre,08F10D,Obsidian Sceptre,sceptre_unique07,37,0,Unique,,092376
Sceptre,08F10C,Mysrik's Demise,sceptre_unique06,31,0,Unique,,092375
Sceptre,08F10B,Rei'zarf's Guidance,sceptre_unique05,26,0,Unique,092374,0A4566
Sceptre,08F10A,Serenity,sceptre_unique04,21,0,Unique,1CB5A0,092373
Sceptre,08F109,Stormspirit,sceptre_unique03,15,0,Unique,092372,
Sceptre,08F108,Desire,sceptre_unique02,10,0,Unique,,092371
Sceptre,08F107,Apprentice,sceptre_unique01,5,0,Unique,,092370
Staff,08F106,Ivory Staff,staff_unique12a,15,0,Unique,1CB5B2,
Staff,08F105,Sorrow,staff_unique11a,23,0,Unique,1CB5AB,1CB5AC
Staff,08F104,Archsage's Light,staff_unique10,40,0,Unique,092389,
Staff,08F103,Staff of the Ashen Prophet,staff_unique09,36,0,Unique,092388,0A4555
Staff,08F102,Esharra's Song,staff_unique08,32,0,Unique,092387,0A4554
Staff,08F101,Pyromancer,staff_unique07,28,0,Unique,092386,1CB5AA
Staff,08F100,Coldspike,staff_unique06,24,0,Unique,13C264,092385
Staff,08F0FF,Chaos Stem,staff_unique05,20,0,Unique,0A4553,092384
Staff,08F0FE,Shillelagh,staff_unique04,16,1,Unique,,092383
Staff,08F0FD,Totem of the Wild,staff_unique03,12,0,Unique,0A4551,092382
Staff,08F0FC,Tempest,staff_unique02,8,0,Unique,092381,
Staff,08F0FB,Humble Staff,staff_unique01,4,0,Unique,,092380
Daggers,08F0F9,Atropos and Veshani,daggers_unique07,34,0,Unique,09236E,
Daggers,08F0F8,Mirrorknives,daggers_unique06,29,0,Unique,09236D,1CC52A
Daggers,08F0F7,Heartpins,daggers_unique05,24,0,Unique,09236C,
Daggers,08F0F6,Fangs of Aodh,daggers_unique03,16,0,Unique,09236A,
Daggers,08F0F5,Claws of Astyl,daggers_unique02,12,0,Unique,1CC4F4,092369
Daggers,08F0F4,Spinning Tom's Blades,daggers_unique01,7,0,Unique,092368,0A4550
Faeblades,08F0F3,Faeblades of Song,mirrorblades_unique08a,5,0,Unique,1CC5F4,1CC5F5
Faeblades,08F0F2,The Lion's Claws,mirrorblades_unique07,36,0,Unique,092366,
Faeblades,08F0F1,The Dove's Wings,mirrorblades_unique06,31,0,Unique,092365,
Faeblades,08F0F0,The Mantis' Legs,mirrorblades_unique05,26,0,Unique,092364,
Faeblades,08F0EF,The Salamander's Tail,mirrorblades_unique04,21,0,Unique,092363,1CC5E5
Faeblades,08F0EE,The Dragon's Spurs,mirrorblades_unique03,16,0,Unique,0923620A454A,
Faeblades,08F0ED,The Shark's Fins,mirrorblades_unique02,11,0,Unique,0923610A4548,
Longbow,08F0EC,Shadow Stalker,longbow_unique12,27,0,Unique,1CC7451CC744,
Longbow,08F0EB,Sin,longbow_unique11a,23,0,Unique,1ACBCD,
Longbow,08F0EA,Lunala's Sight,longbow_unique10,40,0,Unique,0A450509235D,
Longbow,08F0E9,Helius' Aim,longbow_unique09,37,0,Unique,0A450409235C,
Longbow,08F0E8,Nature's Kiss,longbow_unique08,33,0,Unique,09235B,0A4503
Longbow,08F0E7,Bow of D'nargel,longbow_unique07,29,0,Unique,09235A1CC6EC,
Longbow,08F0E6,Stormcaller,longbow_unique06,25,0,Unique,092359,0A4502
Longbow,08F0E5,Hailstorm,longbow_unique05,21,0,Unique,092358,1CC6B4
Longbow,08F0E4,Keloren's Messenger,longbow_unique04,17,0,Unique,092357,
Longbow,08F0E3,Merciless,longbow_unique03,13,0,Unique,092356,1CC6AD
Longbow,08F0E2,Breath of Vraekor,longbow_unique02,9,0,Unique,092355,1CC69D
Greathammer,08F0DA,Mystic Hammer,greathammer_unique12a,23,0,Unique,,1CC7921CC791
Greathammer,08F0D9,Nearth's Hammer,greathammer_unique11a,32,0,Unique,1CC78E,1CC790
Greathammer,08F0D8,Legacy's End,greathammer_unique10,40,0,Unique,09234909234A,
Greathammer,08F0D7,Fist of Kreios,greathammer_unique09,36,0,Unique,092348,
Greathammer,08F0D6,Ward of the North,greathammer_unique08,32,0,Unique,092347,1CC78D
Greathammer,08F0D5,The Ouranos Maul,greathammer_unique07,28,0,Unique,092346,0A3EBF
Greathammer,08F0D4,Heart of Ember,greathammer_unique06,24,0,Unique,092345,1CC784
Greathammer,08F0D3,Corthian Mallet,greathammer_unique05,20,0,Unique,092344,
Greathammer,08F0D2,Fjarell,greathammer_unique04,16,0,Unique,092343,
Greathammer,08F0D1,Boltrsledge,greathammer_unique03,13,0,Unique,092342,0A3EBC
Greathammer,08F0D0,Thintri's Malus,greathammer_unique02,9,0,Unique,092341,1CC783
Greatsword,08F0CF,Scathe,sword2h_unique08,36,1,Unique,1AB910,1CCB7B
Greatsword,08F0CE,Scourgebane,sword2h_unique07,33,0,Unique,09233E,1CCB5C
Greatsword,08F0CD,Gerstotad,sword2h_unique06,30,0,Unique,09233D,
Greatsword,08F0CC,Lifedrinker,sword2h_unique05,26,0,Unique,09233C,
Greatsword,08F0CB,Luxuria,sword2h_unique04,22,0,Unique,09233B,
Greatsword,08F0CA,Stormbrand,sword2h_unique03,17,0,Unique,09233A,1CCB3F
Greatsword,08F0C9,Fortune,sword2h_unique02,13,0,Unique,092339,1CCB17
Longsword,08F0C8,Haldebier's Blade,sword1h_unique16a,11,0,Unique,1D6FC9,1D6FC8
Longsword,08F0C7,Daybreaker,sword1h_unique15,30,0,Unique,1D6FC3,1D6FC4
Longsword,08F0C6,Hellbane,sword1h_unique14a,11,0,Unique,1D6FB6,1D6FBD
Longsword,08F0C5,Dragonfang,sword1h_unique13,40,0,Unique,092334,
Longsword,08F0C4,Fervor,sword1h_unique12,37,0,Unique,092333,1D6FB4
Longsword,08F0C3,Piercing Rapier,sword1h_unique11,34,0,Unique,092333,
Longsword,08F0C2,Cessblade,sword1h_unique10,31,0,Unique,092331,1D6FA3
Longsword,08F0C1,Warnir's Reward,sword1h_unique09,28,0,Unique,,092330
Longsword,08F0C0,Ferox,sword1h_unique08,25,0,Unique,0A37D809232F,
Longsword,08F0BF,Stormblade,sword1h_unique07,22,0,Unique,09232E,1D6F99
Longsword,08F0BE,Bastion,sword1h_unique06,19,0,Unique,,09232D
Longsword,08F0BD,Flameblade,sword1h_unique05,16,0,Unique,09232C,1D6F3B
Longsword,08F0BC,Almain Cutlass,sword1h_unique04,13,0,Unique,09232B0A1C26,
Longsword,08F0BB,Bloodhunter,sword1h_unique03,10,0,Unique,09232A,
Longsword,08F0BA,Frostblade,sword1h_unique02,7,0,Unique,1D6F2A,092329
Shield,08EA7D,Protector,QuestItem_SQ35_HreidsShield,15,0,Common,,0832F6
Greathammer,08EA79,Wrathful,QuestItem_SQ35_HreidsHammer,18,0,Common,,
Greatsword,08D3BB,Haldebier's Blade,sword2h_SQ46_HaldebiersBlade,26,2,Infrequent,,
Daggers,08C176,Kezar's Vice,daggers_unique04,20,0,Unique,0A454D,09236B
Hat,08BDF3,Iron Helm,warrior_common01b_head,2,0,Common,,1D1E82
Hat,08BDE8,Crude Iron Helm,warrior_common01a_head,1,0,Common,,1D1E82
Hat,08BDE7,Iron Helm,warrior_common01b_head_sockets_01,2,1,Infrequent,,1D1E82
Hat,08BDE6,Fine Iron Helm,warrior_common01c_head,3,0,Common,,1D1E82
Greatsword,08B2BB,Azurite Purendal,Weapon_HP_Purendal,15,2,Unique,066011,0682A6
Staff,08AEC6,Sinister,QuestItem_SQ31_RacinonsStaff,12,0,Common,07376B07376A,
Greatsword,08AEC5,Righteous,QuestItem_SQ31_HillaredsBlade,15,0,Unique,066011,
Necklace,089DD4,Medium's Pendant,Armor_HP_Medium_Pendant,1,0,Common,,07BEDD
Longbow,089DB7,Ash Guide's Bow,Weapon_HP_Guide_Bow,24,2,Infrequent,,
Shield,0898A2,Fine Platinum Talisman,Shield_Mage_Common_05c_Fire,41,0,Common,,0B5691
Shield,0898A1,Platinum Talisman,Shield_Mage_Common_05b_Fire,35,0,Common,,0B5691
Shield,0898A0,Crude Platinum Talisman,Shield_Mage_Common_05a_Fire,31,0,Common,,0B5691
Shield,08989F,Fine Gold Talisman,Shield_Mage_Common_04c_Fire,27,0,Common,,0B5691
Shield,08989E,Gold Talisman,Shield_Mage_Common_04b_Fire,24,0,Common,,0B5691
Shield,08989D,Crude Gold Talisman,Shield_Mage_Common_04a_Fire,21,0,Common,,0B5691
Shield,08989C,Fine Silver Talisman,Shield_Mage_Common_03c_Fire,18,0,Common,,0B5691
Shield,08989B,Silver Talisman,Shield_Mage_Common_03b_Fire,15,0,Common,,0B5691
Shield,089899,Crude Silver Talisman,Shield_Mage_Common_03a_Fire,12,0,Common,,0B5691
Shield,089898,Fine Bronze Talisman,Shield_Mage_Common_02c_Fire,9,0,Common,,0B5691
Shield,089897,Bronze Talisman,Shield_Mage_Common_02b_Fire,7,0,Common,,0B5691
Shield,089896,Crude Bronze Talisman,Shield_Mage_Common_02a_Fire,5,0,Common,,0B5691
Shield,089895,Fine Copper Talisman,Shield_Mage_Common_01c_Fire,3,0,Common,,0B5691
Shield,089894,Copper Talisman,Shield_Mage_Common_01b_Fire,2,0,Common,,0B5691
Shield,089893,Crude Copper Talisman,Shield_Mage_Common_01a_Fire,1,0,Common,,0B5691
Shield,089892,Fine Ebony Buckler,Shield_Rogue_Common_05c,41,0,Common,,0832F5
Shield,089891,Ebony Buckler,Shield_Rogue_Common_05b,35,0,Common,,0832F5
Shield,089890,Crude Ebony Buckler,Shield_Rogue_Common_05a,31,0,Common,,0832F5
Shield,08988F,Fine Ash Buckler,Shield_Rogue_Common_04c,27,0,Common,,0832F5
Shield,08988D,Ash Buckler,Shield_Rogue_Common_04b,24,0,Common,,0832F5
Shield,08988C,Crude Ash Buckler,Shield_Rogue_Common_04a,21,0,Common,,0832F5
Shield,08988B,Fine Oak Buckler,Shield_Rogue_Common_03c,18,0,Common,,0832F5
Shield,08988A,Oak Buckler,Shield_Rogue_Common_03b,15,0,Common,,0832F5
Shield,089889,Crude Oak Buckler,Shield_Rogue_Common_03a,12,0,Common,,0832F5
Shield,089888,Fine Elm Buckler,Shield_Rogue_Common_02c,9,0,Common,,0832F5
Shield,089887,Elm Buckler,Shield_Rogue_Common_02b,7,0,Common,,0832F5
Shield,089886,Crude Elm Buckler,Shield_Rogue_Common_02a,5,0,Common,,0832F5
Shield,089885,Fine Birch Buckler,Shield_Rogue_Common_01c,3,0,Common,,0832F5
Shield,089884,Birch Buckler,Shield_Rogue_Common_01b,2,0,Common,,0832F5
Shield,089883,Crude Birch Buckler,Shield_Rogue_Common_01a,1,0,Common,,0832F5
Shield,089882,Fine Prismere Kite Shield,Shield_Warrior_Common_05c,41,0,Common,,0832F6
Shield,089881,Prismere Kite Shield,Shield_Warrior_Common_05b,35,0,Common,,0832F6
Shield,089880,Crude Prismere Kite Shield,Shield_Warrior_Common_05a,31,0,Common,,0832F6
Shield,08987F,Crude Sylvanite Kite Shield,Shield_Warrior_Common_04a,21,0,Common,,0832F6
Shield,08987E,Sylvanite Kite Shield,Shield_Warrior_Common_04b,24,0,Common,,0832F6
Shield,08987D,Fine Sylvanite Kite Shield,Shield_Warrior_Common_04c,27,0,Common,,0832F6
Shield,089859,Fine Azurite Kite Shield,Shield_Warrior_Common_03c,18,0,Common,,0832F6
Shield,089858,Azurite Kite Shield,Shield_Warrior_Common_03b,15,0,Common,,0832F6
Shield,089857,Crude Azurite Kite Shield,Shield_Warrior_Common_03a,12,0,Common,,0832F6
Shield,089856,Crude Steel Kite Shield,Shield_Warrior_Common_02a,5,0,Common,,0832F6
Shield,089855,Steel Kite Shield,Shield_Warrior_Common_02b,7,0,Common,,0832F6
Shield,089854,Fine Steel Kite Shield,Shield_Warrior_Common_02c,9,0,Common,,0832F6
Shield,089853,Fine Iron Kite Shield,Shield_Warrior_Common_01c,3,0,Common,,0832F6
Shield,089852,Iron Kite Shield,Shield_Warrior_Common_01b,2,0,Common,,0832F6
Shield,089851,Crude Iron Kite Shield,Shield_Warrior_Common_01a,1,0,Common,,0832F6
Greatsword,088991,Frostbite,sword2h_unique01,8,0,Unique,1CCAF8,1CCABD
Greatsword,08897F,Crude Iron Greatsword,sword2h_common01a,1,0,Common,,
Greatsword,08897E,Iron Greatsword,sword2h_common01b,2,0,Common,,
Greatsword,08897D,Iron Greatsword,sword2h_common01b_sockets_01,2,1,Infrequent,,
Greatsword,08897C,Fine Iron Greatsword,sword2h_common01c,3,0,Common,,
Greatsword,08897B,Crude Steel Greatsword,sword2h_common02a,5,0,Common,,
Greatsword,08897A,Steel Greatsword,sword2h_common02b,7,0,Common,,
Greatsword,088979,Steel Greatsword,sword2h_common02b_sockets_01,7,1,Infrequent,,
Greatsword,088978,Steel Greatsword,sword2h_common02b_sockets_02,7,2,Infrequent,,
Greatsword,088977,Fine Steel Greatsword,sword2h_common02c,9,0,Common,,
Greatsword,088976,Crude Azurite Greatsword,sword2h_common03a,12,0,Common,,
Greatsword,088975,Azurite Greatsword,sword2h_common03b,15,0,Common,,
Greatsword,088974,Azurite Greatsword,sword2h_common03b_sockets_01,15,1,Infrequent,,
Greatsword,088973,Azurite Greatsword,sword2h_common03b_sockets_02,15,2,Infrequent,,
Greatsword,088972,Azurite Greatsword,sword2h_common03b_sockets_03,15,3,Infrequent,,
Greatsword,088970,Fine Azurite Greatsword,sword2h_common03c,18,0,Common,,
Greatsword,08896F,Crude Sylvanite Greatsword,sword2h_common04a,21,0,Common,,
Greatsword,08896E,Sylvanite Greatsword,sword2h_common04b,24,0,Common,,
Greatsword,08896D,Sylvanite Greatsword,sword2h_common04b_sockets_01,24,1,Infrequent,,
Greatsword,08896C,Sylvanite Greatsword,sword2h_common04b_sockets_02,24,2,Infrequent,,
Greatsword,08896B,Sylvanite Greatsword,sword2h_common04b_sockets_03,24,3,Infrequent,,
Greatsword,08896A,Fine Sylvanite Greatsword,sword2h_common04c,27,0,Common,,
Greatsword,088969,Crude Prismere Greatsword,sword2h_common05a,30,0,Common,,
Greatsword,088968,Prismere Greatsword,sword2h_common05b,33,0,Common,,
Greatsword,088967,Prismere Greatsword,sword2h_common05b_sockets_01,33,1,Infrequent,,
Greatsword,088966,Prismere Greatsword,sword2h_common05b_sockets_02,33,2,Infrequent,,
Greatsword,088965,Prismere Greatsword,sword2h_common05b_sockets_03,33,3,Infrequent,,
Greatsword,088964,Fine Prismere Greatsword,sword2h_common05c,36,0,Common,,
Staff,0870D7,The God Fang,HP02_Staff_Target_03,1,0,Common,,
Staff,0870D6,Crack of Dawn,HP02_Staff_Target_02,1,0,Common,,
Staff,0870D5,Dark Sliver,HP02_Staff_Target_01,1,0,Common,,
Staff,0870BD,Rivener Tarsus,HP02_Staff_Result,0,0,Unique,,066073
Hat,08690F,Cowl of Sorrows,mage_set12_head_a,16,0,Set,,05E7D51CCBA5
Hat,08690E,House of Ballads Hood,mage_set11_head_a,5,0,Set,,05E7D51CCBA4
Hat,08690C,Enke's Cowl,mage_set09_head,37,0,Set,,05E7D51CCBA2
Hat,08690B,Aryllia's Cowl,mage_set08_head,33,0,Set,,05E7D51CCBA1
Hat,086909,Lachlan's Cowl,mage_set06_head,25,0,Set,,05E7D51CCB9F
